date,campaign_version,region,daily_budget,match_types,clicks,cost,all_conv
2024-06-26,13,B,38.83,Phrase; Exact,4,2.59,0.0
2026-02-23,41,USA,198.1,Broad; Phrase; Exact,26,253.02,0.0
2026-02-24,29,A,152.7,Broad; Phrase; Exact,67,181.91,5.0
2026-02-24,35,B,61.9,Broad; Phrase; Exact,75,64.05,7.0
2026-02-24,41,USA,198.1,Broad; Phrase; Exact,29,214.88,0.0
2026-02-25,29,A,152.7,Broad; Phrase; Exact,64,167.67,6.0
2026-02-25,35,B,61.9,Broad; Phrase; Exact,73,63.02,5.0
2026-02-25,41,USA,198.1,Broad; Phrase; Exact,22,181.19,4.0
2026-02-26,29,A,152.7,Broad; Phrase; Exact,60,167.65,5.0
2026-02-26,35,B,61.9,Broad; Phrase; Exact,82,62.24,11.0
2026-02-26,41,USA,198.1,Broad; Phrase; Exact,22,202.14,4.0
2026-02-27,29,A,152.7,Broad; Phrase; Exact,46,104.86,4.0
2026-02-27,35,B,61.9,Broad; Phrase; Exact,67,49.09,9.0
2026-02-27,41,USA,198.1,Broad; Phrase; Exact,27,161.02,29.05
2026-02-28,29,A,152.7,Broad; Phrase; Exact,28,51.71,5.0
2026-02-28,35,B,61.9,Broad; Phrase; Exact,61,46.15,10.0
2026-02-28,41,USA,198.1,Broad; Phrase; Exact,16,97.28,0.0
2026-03-01,29,A,152.7,Broad; Phrase; Exact,36,73.72,4.63
2026-03-01,35,B,61.9,Broad; Phrase; Exact,71,56.18,3.0
2026-03-01,41,USA,198.1,Broad; Phrase; Exact,23,120.06,4.6
2026-03-02,29,A,152.7,Broad; Phrase; Exact,79,186.83,6.0
2026-03-02,35,B,61.9,Broad; Phrase; Exact,74,58.45,11.0
2026-03-02,41,USA,198.1,Broad; Phrase; Exact,26,182.7,6.0
2026-03-03,29,A,152.7,Broad; Phrase; Exact,77,223.8,4.0
2026-03-03,35,B,61.9,Broad; Phrase; Exact,76,68.51,2.0
2026-03-03,41,USA,198.1,Broad; Phrase; Exact,30,210.88,9.0
2026-03-04,29,A,152.7,Broad; Phrase; Exact,58,162.14,1.0
2026-03-04,35,B,61.9,Broad; Phrase; Exact,70,69.64,8.0
2026-03-04,41,USA,198.1,Broad; Phrase; Exact,33,236.74,0.0
2026-03-05,29,A,152.7,Broad; Phrase; Exact,64,156.88,4.0
2026-03-05,35,B,61.9,Broad; Phrase; Exact,67,63.21,13.0
2026-03-05,41,USA,198.1,Broad; Phrase; Exact,32,230.21,1.0
2026-03-06,29,A,152.7,Broad; Phrase; Exact,44,102.15,4.0
2026-03-06,35,B,61.9,Broad; Phrase; Exact,60,44.37,3.0
2026-03-06,41,USA,198.1,Broad; Phrase; Exact,23,117.77,0.0
2026-03-07,29,A,152.7,Broad; Phrase; Exact,56,139.14,3.0
2026-03-07,35,B,61.9,Broad; Phrase; Exact,76,52.74,21.0
2026-03-07,41,USA,198.1,Broad; Phrase; Exact,17,98.78,2.0
2026-03-08,29,A,152.7,Broad; Phrase; Exact,50,141.99,4.0
2026-03-08,35,B,61.9,Broad; Phrase; Exact,68,59.84,4.0
2026-03-08,41,USA,198.1,Broad; Phrase; Exact,15,75.65,3.2
2026-03-09,29,A,152.7,Broad; Phrase; Exact,57,160.61,1.0
2026-03-09,35,B,61.9,Broad; Phrase; Exact,72,71.08,4.0
2026-03-09,41,USA,198.1,Broad; Phrase; Exact,25,131.83,0.0
2026-03-10,29,A,152.7,Broad; Phrase; Exact,59,160.77,10.0
2026-03-10,35,B,61.9,Broad; Phrase; Exact,71,64.49,6.0
2026-03-10,41,USA,198.1,Broad; Phrase; Exact,20,167.44,0.0
2026-03-11,29,A,152.7,Broad; Phrase; Exact,50,137.59,4.01
2026-03-11,35,B,61.9,Broad; Phrase; Exact,81,66.74,5.0
2026-03-11,41,USA,198.1,Broad; Phrase; Exact,24,205.12,3.0
2026-03-12,29,A,152.7,Broad; Phrase; Exact,47,115.57,1.0
2026-03-12,35,B,61.9,Broad; Phrase; Exact,53,41.77,2.0
2026-03-12,41,USA,198.1,Broad; Phrase; Exact,35,328.09,4.0
2026-03-13,29,A,152.7,Broad; Phrase; Exact,77,214.86,8.0
2026-03-13,35,B,61.9,Broad; Phrase; Exact,84,99.94,12.0
2026-03-13,41,USA,198.1,Broad; Phrase; Exact,19,141.83,2.0
2026-03-14,29,A,152.7,Broad; Phrase; Exact,56,152.64,3.0
2026-03-14,35,B,61.9,Broad; Phrase; Exact,56,51.76,9.0
2026-03-14,41,USA,198.1,Broad; Phrase; Exact,20,142.99,3.0
2026-03-15,29,A,152.7,Broad; Phrase; Exact,42,137.06,5.0
2026-03-15,35,B,61.9,Broad; Phrase; Exact,64,63.86,10.0
2026-03-15,41,USA,198.1,Broad; Phrase; Exact,12,73.93,0.0
2026-03-16,29,A,152.7,Broad; Phrase; Exact,88,228.2,16.0
2026-03-16,35,B,61.9,Broad; Phrase; Exact,76,71.93,7.0
2026-03-16,41,USA,198.1,Broad; Phrase; Exact,6,59.59,1.0
2026-03-17,29,A,152.7,Broad; Phrase; Exact,50,171.56,8.0
2026-03-17,35,B,61.9,Broad; Phrase; Exact,66,60.96,6.0
2026-03-17,41,USA,198.1,Broad; Phrase; Exact,30,227.69,1.0
2026-03-18,29,A,152.7,Broad; Phrase; Exact,58,118.22,8.0
2026-03-18,35,B,61.9,Broad; Phrase; Exact,47,42.48,5.0
2026-03-18,41,USA,198.1,Broad; Phrase; Exact,22,197.92,0.0
2026-03-19,29,A,152.7,Broad; Phrase; Exact,53,156.15,4.0
2026-03-19,35,B,61.9,Broad; Phrase; Exact,52,55.06,3.0
2026-03-19,41,USA,198.1,Broad; Phrase; Exact,25,206.05,0.0
2026-03-20,29,A,152.7,Broad; Phrase; Exact,58,130.05,3.0
2026-03-20,35,B,61.9,Broad; Phrase; Exact,62,57.9,8.0
2026-03-20,41,USA,198.1,Broad; Phrase; Exact,20,156.51,0.0
2026-03-21,29,A,152.7,Broad; Phrase; Exact,35,102.36,3.99
2026-03-21,35,B,61.9,Broad; Phrase; Exact,44,44.99,8.0
2026-03-21,41,USA,198.1,Broad; Phrase; Exact,22,149.19,4.0
2026-03-22,29,A,152.7,Broad; Phrase; Exact,33,86.0,10.0
2026-03-22,35,B,61.9,Broad; Phrase; Exact,64,62.45,4.0
2026-03-22,41,USA,198.1,Broad; Phrase; Exact,18,112.14,5.0
2026-03-23,29,A,152.7,Broad; Phrase; Exact,70,189.42,8.0
2026-03-23,35,B,61.9,Broad; Phrase; Exact,71,62.43,4.0
2026-03-23,41,USA,198.1,Broad; Phrase; Exact,25,229.08,0.0
2026-03-24,29,A,152.7,Broad; Phrase; Exact,74,220.11,5.95
2026-03-24,35,B,61.9,Broad; Phrase; Exact,64,62.72,5.0
2026-03-24,41,USA,198.1,Broad; Phrase; Exact,21,211.79,7.0
2026-03-25,29,A,152.7,Broad; Phrase; Exact,57,161.59,3.0
2026-03-25,35,B,61.9,Broad; Phrase; Exact,77,61.44,3.0
2026-03-25,41,USA,198.1,Broad; Phrase; Exact,29,217.96,9.0
2026-03-26,29,A,152.7,Broad; Phrase; Exact,39,97.84,6.0
2026-03-26,35,B,61.9,Broad; Phrase; Exact,63,54.18,10.0
2026-03-26,41,USA,198.1,Broad; Phrase; Exact,28,175.72,6.0
2026-03-27,29,A,152.7,Broad; Phrase; Exact,8,9.98,0.0
2026-03-27,35,B,61.9,Broad; Phrase; Exact,58,50.75,5.33
2026-03-27,41,USA,198.1,Broad; Phrase; Exact,12,82.34,1.0
2026-03-28,29,A,152.7,Broad; Phrase; Exact,22,29.49,4.0
2026-03-28,35,B,61.9,Broad; Phrase; Exact,97,87.23,5.67
2026-03-28,41,USA,198.1,Broad; Phrase; Exact,11,64.32,1.0
2026-03-29,29,A,152.7,Broad; Phrase; Exact,23,35.07,1.0
2026-03-29,35,B,61.9,Broad; Phrase; Exact,68,57.55,11.0
2026-03-29,41,USA,198.1,Broad; Phrase; Exact,20,135.8,0.81
2026-03-30,29,A,152.7,Broad; Phrase; Exact,63,173.17,6.0
2026-03-30,35,B,61.9,Broad; Phrase; Exact,77,67.28,9.0
2026-03-30,41,USA,198.1,Broad; Phrase; Exact,30,195.82,8.0
2026-03-31,29,A,152.7,Broad; Phrase; Exact,96,305.4,0.0
2026-03-31,35,B,61.9,Broad; Phrase; Exact,61,44.56,6.0
2026-03-31,42,USA,198.1,Exact,18,119.36,4.0
2026-04-01,29,A,152.7,Broad; Phrase; Exact,48,154.01,8.0
2026-04-01,35,B,61.9,Broad; Phrase; Exact,84,71.14,4.0
2026-04-01,42,USA,198.1,Exact,27,210.6,1.0
2026-04-02,29,A,152.7,Broad; Phrase; Exact,53,152.6,0.0
2026-04-02,35,B,61.9,Broad; Phrase; Exact,71,58.42,7.0
2026-04-02,42,USA,198.1,Exact,16,79.01,2.0
2026-04-03,29,A,152.7,Broad; Phrase; Exact,43,111.69,4.0
2026-04-03,35,B,61.9,Broad; Phrase; Exact,75,55.88,7.0
2026-04-03,42,USA,198.1,Exact,25,209.82,0.0
2026-04-04,29,A,152.7,Broad; Phrase; Exact,56,128.82,0.0
2026-04-04,35,B,61.9,Broad; Phrase; Exact,75,64.87,11.0
2026-04-04,42,USA,198.1,Exact,23,171.35,0.0
2026-04-05,29,A,152.7,Broad; Phrase; Exact,62,198.52,1.0
2026-04-05,35,B,61.9,Broad; Phrase; Exact,56,48.05,5.0
2026-04-05,42,USA,198.1,Exact,12,74.76,1.0
2026-04-06,30,A,152.7,Phrase; Exact,35,103.63,1.0
2026-04-06,36,B,61.9,Phrase; Exact,52,42.03,3.0
2026-04-06,43,USA,198.1,Exact,13,121.53,0.0
2026-04-29,31,A,152.7,Phrase; Exact,29,153.58,0.0
2026-04-29,37,B,61.9,Phrase; Exact,50,66.0,7.0
2026-04-29,44,USA,198.1,Phrase; Exact,22,198.54,1.0
2026-04-30,31,A,152.7,Phrase; Exact,44,150.48,0.0
2026-04-30,37,B,61.9,Phrase; Exact,63,57.03,0.0
2026-04-30,44,USA,198.1,Phrase; Exact,24,208.93,0.0
2026-05-01,31,A,152.7,Phrase; Exact,54,150.97,0.0
2026-05-01,37,B,61.9,Phrase; Exact,87,62.07,2.0
2026-05-01,44,USA,198.1,Phrase; Exact,33,202.29,1.0
2026-05-02,32,A,152.7,Phrase; Exact,53,151.94,3.0
2026-05-02,38,B,61.9,Phrase; Exact,84,61.04,1.0
2026-05-02,45,USA,198.1,Phrase; Exact,33,186.93,0.02
2026-05-03,32,A,152.7,Phrase; Exact,43,123.36,0.0
2026-05-03,38,B,61.9,Phrase; Exact,34,20.08,1.0
2026-05-03,45,USA,198.1,Phrase; Exact,42,171.43,0.0
2026-05-04,32,A,152.7,Phrase; Exact,48,163.41,1.5
2026-05-04,38,B,61.9,Phrase; Exact,14,7.92,1.0
2026-05-04,45,USA,198.1,Phrase; Exact,41,217.53,7.43
2026-05-05,32,A,152.7,Phrase; Exact,37,83.38,0.0
2026-05-05,38,B,61.9,Phrase; Exact,27,13.15,0.0
2026-05-05,46,USA,198.1,Phrase; Exact,32,162.97,0.0
2026-05-06,32,A,152.7,Phrase; Exact,37,81.26,5.0
2026-05-06,38,B,61.9,Phrase; Exact,65,42.95,0.0
2026-05-06,46,USA,198.1,Phrase; Exact,36,186.53,0.0
2026-05-07,32,A,152.7,Phrase; Exact,66,222.53,0.0
2026-05-07,38,B,61.9,Phrase; Exact,135,116.94,1.0
2026-05-07,46,USA,198.1,Phrase; Exact,46,281.46,0.0
2026-05-08,32,A,152.7,Phrase; Exact,83,266.74,0.0
2026-05-08,38,B,61.9,Phrase; Exact,124,124.82,5.0
2026-05-08,46,USA,198.1,Phrase; Exact,29,124.16,3.0
2026-05-09,32,A,152.7,Phrase; Exact,47,147.76,1.0
2026-05-09,38,B,61.9,Phrase; Exact,50,48.87,0.0
2026-05-09,46,USA,198.1,Phrase; Exact,14,54.42,0.0
2026-05-10,32,A,152.7,Phrase; Exact,31,114.93,0.0
2026-05-10,38,B,61.9,Phrase; Exact,21,18.66,5.0
2026-05-10,46,USA,198.1,Phrase; Exact,15,86.0,0.0
2026-05-11,32,A,152.7,Phrase; Exact,61,194.53,0.0
2026-05-11,38,B,61.9,Phrase; Exact,63,57.05,0.0
2026-05-11,46,USA,198.1,Phrase; Exact,61,396.18,0.0
2026-05-12,33,A,90.91,Phrase; Exact,34,112.15,0.0
2026-05-12,39,B,36.36,Phrase; Exact,75,72.81,1.0
2026-05-12,47,USA,240.0,Phrase; Exact,38,308.16,0.0
2026-05-13,33,A,90.91,Phrase; Exact,30,91.0,0.0
2026-05-13,39,B,36.36,Phrase; Exact,47,36.5,0.0
2026-05-13,47,USA,240.0,Phrase; Exact,43,245.0,0.0
2026-05-14,33,A,90.91,Phrase; Exact,46,115.6,1.0
2026-05-14,39,B,36.36,Phrase; Exact,49,45.37,4.0
2026-05-14,47,USA,240.0,Phrase; Exact,54,306.85,1.55
2026-05-15,33,A,90.91,Phrase; Exact,23,61.32,5.0
2026-05-15,39,B,36.36,Phrase; Exact,36,28.65,3.0
2026-05-15,47,USA,240.0,Phrase; Exact,36,170.6,1.0
2026-05-16,33,A,90.91,Phrase; Exact,19,74.62,0.0
2026-05-16,39,B,36.36,Phrase; Exact,33,24.0,2.0
2026-05-16,47,USA,240.0,Phrase; Exact,14,57.85,0.0
2026-05-17,33,A,90.91,Phrase; Exact,13,41.19,4.5
2026-05-17,39,B,36.36,Phrase; Exact,43,34.7,3.0
2026-05-17,47,USA,240.0,Phrase; Exact,9,48.19,0.0
2026-05-18,33,A,90.91,Phrase; Exact,34,97.63,0.0
2026-05-18,39,B,36.36,Phrase; Exact,38,29.64,1.0
2026-05-18,47,USA,240.0,Phrase; Exact,60,388.94,0.0
2026-05-19,33,A,90.91,Phrase; Exact,30,89.55,0.0
2026-05-19,39,B,36.36,Phrase; Exact,37,32.93,2.0
2026-05-19,47,USA,240.0,Phrase; Exact,76,479.94,0.0
2026-05-20,33,A,90.91,Phrase; Exact,34,120.55,0.0
2026-05-20,39,B,36.36,Phrase; Exact,60,52.05,4.5
2026-05-20,47,USA,240.0,Phrase; Exact,36,317.94,0.0
2026-05-21,33,A,90.91,Phrase; Exact,33,110.5,3.0
2026-05-21,39,B,36.36,Phrase; Exact,60,48.15,1.5
2026-05-21,47,USA,240.0,Phrase; Exact,41,272.37,1.0
2026-05-22,33,A,90.91,Phrase; Exact,41,115.07,2.99
2026-05-22,39,B,36.36,Phrase; Exact,54,51.72,2.0
2026-05-22,47,USA,240.0,Phrase; Exact,42,226.65,0.0
2026-05-23,33,A,90.91,Phrase; Exact,30,85.47,0.0
2026-05-23,39,B,36.36,Phrase; Exact,33,26.32,0.0
2026-05-23,47,USA,240.0,Phrase; Exact,34,166.31,0.0
2026-05-24,33,A,90.91,Phrase; Exact,33,112.97,0.0
2026-05-24,39,B,36.36,Phrase; Exact,39,36.58,2.0
2026-05-24,47,USA,240.0,Phrase; Exact,28,165.23,0.0
2026-05-25,33,A,90.91,Phrase; Exact,32,101.46,0.0
2026-05-25,39,B,36.36,Phrase; Exact,42,35.83,2.0
2026-05-25,47,USA,240.0,Phrase; Exact,23,150.98,0.0
2026-05-26,33,A,90.91,Phrase; Exact,34,85.45,0.0
2026-05-26,39,B,36.36,Phrase; Exact,35,25.73,1.0
2026-05-26,47,USA,240.0,Phrase; Exact,40,158.22,8.0
2026-05-27,33,A,90.91,Phrase; Exact,36,75.07,0.0
2026-05-27,39,B,36.36,Phrase; Exact,39,37.41,7.0
2026-05-27,47,USA,240.0,Phrase; Exact,66,479.46,0.33
2026-05-28,33,A,90.91,Phrase; Exact,39,119.62,0.0
2026-05-28,39,B,36.36,Phrase; Exact,31,27.92,3.0
2026-05-28,47,USA,240.0,Phrase; Exact,42,362.03,0.0
2026-05-29,33,A,90.91,Phrase; Exact,22,63.68,0.0
2026-05-29,39,B,36.36,Phrase; Exact,40,32.95,0.0
2026-05-29,47,USA,240.0,Phrase; Exact,44,226.49,0.0
2026-05-30,33,A,90.91,Phrase; Exact,28,64.99,0.0
2026-05-30,39,B,36.36,Phrase; Exact,52,47.19,5.0
2026-05-30,47,USA,240.0,Phrase; Exact,33,180.62,2.0
2026-05-31,33,A,90.91,Phrase; Exact,21,65.15,0.0
2026-05-31,39,B,36.36,Phrase; Exact,42,37.58,2.0
2026-05-31,47,USA,240.0,Phrase; Exact,23,160.82,0.4
2026-06-01,33,A,90.91,Phrase; Exact,28,91.66,0.0
2026-06-01,39,B,36.36,Phrase; Exact,43,36.54,3.0
2026-06-01,47,USA,240.0,Phrase; Exact,38,245.98,0.33
2026-06-02,33,A,90.91,Phrase; Exact,31,91.29,0.0
2026-06-02,39,B,36.36,Phrase; Exact,46,37.08,1.0
2026-06-02,47,USA,240.0,Phrase; Exact,38,234.09,1.0
2026-06-03,33,A,90.91,Phrase; Exact,29,94.46,0.0
2026-06-03,39,B,36.36,Phrase; Exact,44,36.1,0.0
2026-06-03,47,USA,240.0,Phrase; Exact,46,241.49,5.33
2026-06-04,33,A,90.91,Phrase; Exact,33,79.75,0.0
2026-06-04,39,B,36.36,Phrase; Exact,42,35.59,0.0
2026-06-04,47,USA,240.0,Phrase; Exact,41,243.17,0.0
2026-06-05,33,A,90.91,Phrase; Exact,29,91.98,0.0
2026-06-05,39,B,36.36,Phrase; Exact,40,30.39,1.0
2026-06-05,47,USA,240.0,Phrase; Exact,37,235.75,0.0
2026-06-06,33,A,90.91,Phrase; Exact,28,54.65,0.0
2026-06-06,39,B,36.36,Phrase; Exact,52,43.99,2.0
2026-06-06,47,USA,240.0,Phrase; Exact,34,241.32,6.0
2026-06-07,33,A,90.91,Phrase; Exact,27,61.99,0.0
2026-06-07,39,B,36.36,Phrase; Exact,43,44.35,2.0
2026-06-07,47,USA,240.0,Phrase; Exact,24,186.65,1.0
2026-06-08,33,A,90.91,Phrase; Exact,45,141.89,1.0
2026-06-08,39,B,36.36,Phrase; Exact,46,43.27,1.0
2026-06-08,47,USA,240.0,Phrase; Exact,40,266.7,1.0
2026-06-09,33,A,90.91,Phrase; Exact,22,106.16,0.0
2026-06-09,39,B,36.36,Phrase; Exact,24,24.47,3.0
2026-06-09,47,USA,240.0,Phrase; Exact,20,173.88,1.0
