date,region,keyword,campaign,match_type,clicks,cost,all_conv,currency_code,first_page_cpc
2024-12-07,A,lms learning program,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,5,14.94,0.0,USD,
2024-12-07,A,logical thinking training,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,2,1.96,0.0,USD,
2024-12-07,A,mit systems thinking,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,1.19,0.0,USD,
2024-12-07,A,project management training,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,2.25,0.0,USD,
2024-12-07,A,project manager course,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,0.86,0.0,USD,
2024-12-07,A,system architecture program,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,1.12,0.0,USD,
2024-12-07,A,systems thinking courses,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,2,4.35,0.0,USD,
2024-12-07,A,systems thinking short course,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,1.21,0.0,USD,
2024-12-07,A,thinking in systems a primer,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,1.18,0.0,USD,
2024-12-07,A,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,3,8.19,0.0,USD,
2024-12-07,A,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,2.87,0.0,USD,
2024-12-07,B,business systems course,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,5,3.7,0.0,USD,
2024-12-07,B,project management cert,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,3,2.06,0.0,USD,
2024-12-07,B,project management methodologies,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,1,1.21,0.0,USD,
2024-12-07,B,systems thinking course,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,2,0.5,0.0,USD,
2024-12-07,B,best project management certification,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,1.34,0.0,USD,
2024-12-07,B,construction management courses,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,0.45,0.0,USD,
2024-12-07,B,construction management courses,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.6,0.0,USD,
2024-12-07,B,critical thinking and problem solving,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.43,0.0,USD,
2024-12-07,B,how to train problem solving skills,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,0.66,0.0,USD,
2024-12-07,B,lean manufacturing online course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,1.51,0.0,USD,
2024-12-07,B,learning system design,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,0.29,0.0,USD,
2024-12-07,B,lms learning program,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,1.57,0.0,USD,
2024-12-07,B,pmp certification,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,3,3.29,0.0,USD,
2024-12-07,B,project management cert,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,2.08,0.0,USD,
2024-12-07,B,project management cert,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,2.57,0.0,USD,
2024-12-07,B,project management online course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,1.79,0.0,USD,
2024-12-07,B,project manager course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,5,7.59,0.0,USD,
2024-12-07,B,system design,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.7,0.0,USD,
2024-12-07,B,system thinking training,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,2.13,0.0,USD,
2024-12-07,B,systems thinking certificate,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,1.03,0.0,USD,
2024-12-07,B,systems thinking mit,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,2,1.67,0.0,USD,
2024-12-07,B,thinking in systems a primer,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,1.36,0.0,USD,
2024-12-07,B,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,4,4.19,0.0,USD,
2024-12-07,C,business systems course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Broad,Broad,2,0.83,0.0,USD,
2024-12-07,C,project management cert,Course - System Thinking - Run 14 - Search - Lead Gen - C - Broad,Broad,1,0.76,0.0,USD,
2024-12-07,C,system design certification,Course - System Thinking - Run 14 - Search - Lead Gen - C - Broad,Broad,6,3.34,0.0,USD,
2024-12-07,C,best system design course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.39,0.0,USD,
2024-12-07,C,certificate course on business management,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,2,0.55,0.0,USD,
2024-12-07,C,critical thinking and problem solving,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.68,0.0,USD,
2024-12-07,C,engineering manager course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,2,1.07,0.0,USD,
2024-12-07,C,how to learn to think strategically,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.68,0.0,USD,
2024-12-07,C,how to train problem solving skills,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,1,0.19,0.0,USD,
2024-12-07,C,learn system architecture,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.6,0.0,USD,
2024-12-07,C,pmp training,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.89,0.0,USD,
2024-12-07,C,product management courses,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,2,2.42,0.0,USD,
2024-12-07,C,project management professional certification,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,2,0.97,0.0,USD,
2024-12-07,C,the systems thinker,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,1.25,0.0,USD,
2024-12-07,USA,project management cert,Course - System Thinking - Run 16 - Search - Lead Gen - US - Broad,Broad,1,2.64,0.0,USD,
2024-12-07,USA,system design certification,Course - System Thinking - Run 16 - Search - Lead Gen - US - Broad,Broad,1,7.58,0.0,USD,
2024-12-07,USA,systems thinking course,Course - System Thinking - Run 16 - Search - Lead Gen - US - Broad,Broad,2,8.65,0.0,USD,
2024-12-07,USA,best critical thinking courses,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,2,5.21,0.0,USD,
2024-12-07,USA,critical thinking and problem solving,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,6.61,0.0,USD,
2024-12-07,USA,critical thinking class,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,5.49,0.0,USD,
2024-12-07,USA,engineering manager course,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,4.69,0.0,USD,
2024-12-07,USA,how to learn to think strategically,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,1,5.06,0.0,USD,
2024-12-07,USA,how to learn to think strategically,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,2,14.26,0.0,USD,
2024-12-07,USA,how to train problem solving skills,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,1,5.75,0.0,USD,
2024-12-07,USA,learn software architecture,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,7.12,0.0,USD,
2024-12-07,USA,mit systems thinking,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,7.24,0.0,USD,
2024-12-07,USA,project management cert,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,1,3.59,0.0,USD,
2024-12-07,USA,project management program,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,4,21.72,0.0,USD,
2024-12-07,USA,system architecture program,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,15.03,0.0,USD,
2024-12-07,USA,system design mit,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,1,7.63,0.0,USD,
2024-12-07,USA,system dynamics course,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,2,13.21,0.0,USD,
2024-12-07,USA,system dynamics course,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,4.3,0.0,USD,
2024-12-07,USA,system engineering online course,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,2,19.78,0.0,USD,
2024-12-07,USA,system thinking training,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,1,5.39,0.0,USD,
2024-12-07,USA,systems thinking certificate,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,7.39,0.0,USD,
2024-12-07,USA,systems thinking course,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,2,17.16,0.0,USD,
2024-12-07,USA,thinking in systems a primer,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,1,3.53,0.0,USD,
2024-12-07,USA,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,6.16,0.0,USD,
2024-12-08,A,business systems course,Course - System Thinking - Run 14 - Search - Lead Gen - A - Broad,Broad,1,2.4,0.0,USD,
2024-12-08,A,project management cert,Course - System Thinking - Run 14 - Search - Lead Gen - A - Broad,Broad,1,1.81,0.0,USD,
2024-12-08,A,system dynamics course,Course - System Thinking - Run 14 - Search - Lead Gen - A - Broad,Broad,2,3.48,0.0,USD,
2024-12-08,A,systems thinking course,Course - System Thinking - Run 14 - Search - Lead Gen - A - Broad,Broad,2,2.4,0.0,USD,
2024-12-08,A,best critical thinking courses,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,2.14,0.0,USD,
2024-12-08,A,certificate course on business management,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,0.73,0.0,USD,
2024-12-08,A,enterprise architecture certification,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,1.94,0.0,USD,
2024-12-08,A,how to develop problem solving skills,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,2.02,0.0,USD,
2024-12-08,A,learn product management,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,1.26,0.0,USD,
2024-12-08,A,lms learning program,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,2.13,0.0,USD,
2024-12-08,A,lms learning program,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,4,9.03,0.0,USD,
2024-12-08,A,project management cert,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,5.69,0.0,USD,
2024-12-08,A,project management online course,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,3.78,0.0,USD,
2024-12-08,A,project management program,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,0.98,0.0,USD,
2024-12-08,A,system architecture course,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,1.4,0.0,USD,
2024-12-08,A,system dynamics course,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,1.3,0.0,USD,
2024-12-08,A,system dynamics course online,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,1.06,0.0,USD,
2024-12-08,A,systems thinking certification,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,0.74,0.0,USD,
2024-12-08,A,systems thinking course,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,2,4.13,0.0,USD,
2024-12-08,A,systems thinking courses,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,2,2.99,0.0,USD,
2024-12-08,A,systems thinking in business,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,2,4.02,0.0,USD,
2024-12-08,A,systems thinking mit,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,0.89,0.0,USD,
2024-12-08,A,thinking in systems a primer,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,0.89,0.0,USD,
2024-12-08,A,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,0.29,0.0,USD,
2024-12-08,B,best critical thinking courses,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,1,0.95,0.0,USD,
2024-12-08,B,business systems course,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,3,3.28,0.0,USD,
2024-12-08,B,project management cert,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,8,11.12,0.0,USD,
2024-12-08,B,system design certification,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,1,0.32,0.0,USD,
2024-12-08,B,systems thinking course,Course - System Thinking - Run 14 - Search - Lead Gen - B - Broad,Broad,3,3.44,0.0,USD,
2024-12-08,B,certificate course on business management,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,1.8,0.0,USD,
2024-12-08,B,critical thinking and problem solving,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.69,0.0,USD,
2024-12-08,B,critical thinking class,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.43,0.0,USD,
2024-12-08,B,how to train problem solving skills,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,0.55,0.0,USD,
2024-12-08,B,pmp certification,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,0.97,0.0,USD,
2024-12-08,B,pmp training,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,3,2.51,0.0,USD,
2024-12-08,B,product development courses,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,0.19,0.0,USD,
2024-12-08,B,project management cert,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,2.56,0.0,USD,
2024-12-08,B,project management online course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,3,2.7,0.0,USD,
2024-12-08,B,project manager course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,1.69,0.0,USD,
2024-12-08,B,scrum master certification,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,1.41,0.0,USD,
2024-12-08,B,system design,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,3,4.69,0.0,USD,
2024-12-08,B,systems thinking certificate,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.62,0.0,USD,
2024-12-08,B,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,3,1.54,0.0,USD,
2024-12-08,C,business systems course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Broad,Broad,1,0.39,0.0,USD,
2024-12-08,C,project management cert,Course - System Thinking - Run 14 - Search - Lead Gen - C - Broad,Broad,2,1.57,0.0,USD,
2024-12-08,C,system design certification,Course - System Thinking - Run 14 - Search - Lead Gen - C - Broad,Broad,5,2.57,0.0,USD,
2024-12-08,C,systems thinking course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Broad,Broad,1,1.01,0.0,USD,
2024-12-08,C,certificate course on business management,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,5,4.1,0.0,USD,
2024-12-08,C,critical thinking and problem solving,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.28,0.0,USD,
2024-12-08,C,digital project manager certification,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.33,0.0,USD,
2024-12-08,C,how to develop problem solving skills,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,4,2.52,0.0,USD,
2024-12-08,C,learning system design,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.91,0.0,USD,
2024-12-08,C,lms learning program,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,2,1.28,0.0,USD,
2024-12-08,C,mit system dynamics course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,1,1.39,0.0,USD,
2024-12-08,C,product development courses,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.3,0.0,USD,
2024-12-08,C,product management courses,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,2.11,0.0,USD,
2024-12-08,C,project management online course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,1.59,0.0,USD,
2024-12-08,C,project management professional certification,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.45,0.0,USD,
